,Date,Open,High,Low,Price,Volume
1296,2021-01-25,2629.95,2667.1,2543.3,2551.6,78698
1297,2021-01-27,2545.0,2546.3,2458.1,2466.65,106796
1298,2021-01-28,2422.1,2453.15,2395.85,2425.75,1011201
1299,2021-01-29,2495.0,2495.0,2365.4,2377.75,68418
1300,2021-02-01,2410.0,2602.3,2394.6,2582.55,205227
1301,2021-02-02,2621.0,2761.95,2610.25,2657.65,320733
1302,2021-02-03,2705.0,2733.6,2618.0,2703.85,115645
1303,2021-02-04,2710.0,2739.95,2658.65,2707.85,758535
1304,2021-02-05,2728.55,2768.0,2696.95,2721.25,149634
1305,2021-02-08,2755.0,2760.35,2711.0,2735.55,342129
1306,2021-02-09,2755.0,2783.7,2711.0,2747.3,123471
1307,2021-02-10,2740.05,2779.0,2740.0,2770.5,95413
1308,2021-02-11,2735.0,2767.0,2735.0,2758.65,57757
1309,2021-02-12,2754.0,2808.75,2737.0,2790.35,104005
1310,2021-02-15,2815.05,2866.5,2805.65,2860.4,101208
1311,2021-02-16,2879.0,2895.35,2839.75,2856.55,82198
1312,2021-02-17,2856.0,2856.0,2789.0,2804.4,96679
1313,2021-02-18,2805.0,2805.35,2730.0,2744.75,71273
1314,2021-02-19,2730.0,2765.15,2714.05,2735.45,145109
1315,2021-02-22,2735.45,2739.8,2638.95,2652.3,107802
1316,2021-02-23,2660.2,2678.95,2621.3,2625.9,60285
1317,2021-02-24,2615.05,2723.0,2611.0,2706.2,534863
1318,2021-02-25,2733.0,2739.0,2677.65,2684.0,719747
1319,2021-02-26,2622.35,2631.3,2521.0,2539.05,164975
1320,2021-03-01,2559.0,2614.95,2549.0,2607.3,101198
1321,2021-03-02,2619.0,2619.0,2542.0,2564.9,147854
1322,2021-03-03,2600.0,2666.0,2595.0,2652.8,140831
1323,2021-03-04,2616.6,2616.6,2569.0,2583.2,631843
1324,2021-03-05,2550.0,2579.95,2523.5,2543.25,262922
1325,2021-03-08,2548.2,2559.4,2507.0,2509.95,57526
1326,2021-03-09,2514.0,2584.6,2514.0,2577.2,42505
1327,2021-03-10,2587.75,2608.7,2581.1,2599.75,102036
1328,2021-03-12,2640.0,2660.75,2557.3,2567.85,76444
1329,2021-03-15,2558.15,2568.05,2495.55,2535.15,120178
1330,2021-03-16,2560.7,2560.7,2503.45,2510.75,37909
1331,2021-03-17,2496.0,2542.0,2496.0,2513.85,63414
1332,2021-03-18,2545.0,2561.2,2500.3,2516.55,55118
1333,2021-03-19,2480.1,2567.35,2480.1,2532.15,150864
1334,2021-03-22,2539.0,2546.95,2485.5,2534.5,85195
1335,2021-03-23,2524.0,2541.0,2493.0,2509.3,125645
1336,2021-03-24,2490.0,2503.0,2447.55,2466.4,50008
1337,2021-03-25,2461.15,2491.25,2430.8,2472.45,175024
1338,2021-03-26,2499.0,2547.8,2492.0,2531.9,141239
1339,2021-03-30,2566.0,2617.75,2554.85,2604.6,86399
1340,2021-03-31,2608.0,2608.0,2490.8,2498.95,129334
1341,2021-04-01,2524.0,2538.0,2480.45,2530.95,151856
1342,2021-04-05,2587.2,2587.2,2413.35,2446.0,164674
1343,2021-04-06,2472.0,2486.05,2436.0,2472.8,314758
1344,2021-04-07,2480.0,2507.0,2457.25,2481.8,100767
1345,2021-04-08,2508.8,2530.65,2486.95,2502.2,870900
1346,2021-04-09,2503.0,2556.75,2492.2,2514.25,106228
1347,2021-04-12,2434.8,2455.55,2405.0,2420.65,166624
1348,2021-04-13,2420.0,2522.3,2413.5,2512.25,88693
1349,2021-04-15,2542.0,2552.2,2493.15,2547.0,1243773
1350,2021-04-16,2558.8,2590.0,2546.15,2573.55,203101
1351,2021-04-19,2492.0,2510.0,2453.0,2493.75,203818
1352,2021-04-20,2535.05,2540.0,2406.2,2414.9,107824
1353,2021-04-22,2405.0,2485.05,2373.3,2479.3,384597
1354,2021-04-23,2459.2,2504.5,2438.0,2497.3,221537
